"","region","scenario","Trade","ReactorCost","FuelCost","Technology","year","Material","demand_type","Units","annual_material_demand"
"166","USA","100% Domestic - Adv. Fuel","100% Domestic","Reactor - Mod.","Fuel - Adv.","Nuclear - Large - PWR",2050,"Zirconium","installation_demand","kt",0.0595707088672945
"167","USA","100% Domestic - Adv. Fuel","100% Domestic","Reactor - Mod.","Fuel - Adv.","Nuclear - Large - PWR",2055,"Copper","installation_demand","kt",2.36279330562228
"168","USA","100% Domestic - Adv. Fuel","100% Domestic","Reactor - Mod.","Fuel - Adv.","Nuclear - Large - PWR",2055,"Zirconium","installation_demand","kt",0.059069832640557
"169","USA","100% Domestic - Adv. Fuel","100% Domestic","Reactor - Mod.","Fuel - Adv.","Nuclear - Large - PWR",2060,"Copper","installation_demand","kt",2.25595333986994
"170","USA","100% Domestic - Adv. Fuel","100% Domestic","Reactor - Mod.","Fuel - Adv.","Nuclear - Large - PWR",2060,"Zirconium","installation_demand","kt",0.0563988334967485
"171","USA","100% Domestic - Adv. Fuel","100% Domestic","Reactor - Mod.","Fuel - Adv.","Nuclear - Large - PWR",2065,"Copper","installation_demand","kt",2.52806201651814
"172","USA","100% Domestic - Adv. Fuel","100% Domestic","Reactor - Mod.","Fuel - Adv.","Nuclear - Large - PWR",2065,"Zirconium","installation_demand","kt",0.0632015504129535
"173","USA","100% Domestic - Adv. Fuel","100% Domestic","Reactor - Mod.","Fuel - Adv.","Nuclear - Large - PWR",2070,"Copper","installation_demand","kt",2.6905435386149
"174","USA","100% Domestic - Adv. Fuel","100% Domestic","Reactor - Mod.","Fuel - Adv.","Nuclear - Large - PWR",2070,"Zirconium","installation_demand","kt",0.0672635884653725
"175","USA","100% Domestic - Adv. Fuel","100% Domestic","Reactor - Mod.","Fuel - Adv.","Nuclear - Large - PWR",2075,"Copper","installation_demand","kt",2.69352153740516
"176","USA","100% Domestic - Adv. Fuel","100% Domestic","Reactor - Mod.","Fuel - Adv.","Nuclear - Large - PWR",2075,"Zirconium","installation_demand","kt",0.067338038435129
"177","USA","100% Domestic - Adv. Fuel","100% Domestic","Reactor - Mod.","Fuel - Adv.","Nuclear - Large - PWR",2080,"Copper","installation_demand","kt",3.4541923817203
"178","USA","100% Domestic - Adv. Fuel","100% Domestic","Reactor - Mod.","Fuel - Adv.","Nuclear - Large - PWR",2080,"Zirconium","installation_demand","kt",0.0863548095430075
"179","USA","100% Domestic - Adv. Fuel","100% Domestic","Reactor - Mod.","Fuel - Adv.","Nuclear - Large - PWR",2085,"Copper","installation_demand","kt",2.63526997296768
"180","USA","100% Domestic - Adv. Fuel","100% Domestic","Reactor - Mod.","Fuel - Adv.","Nuclear - Large - PWR",2085,"Zirconium","installation_demand","kt",0.065881749324192
"181","USA","100% Domestic - Adv. Fuel","100% Domestic","Reactor - Mod.","Fuel - Adv.","Nuclear - Large - PWR",2090,"Copper","installation_demand","kt",2.2107858891105
"182","USA","100% Domestic - Adv. Fuel","100% Domestic","Reactor - Mod.","Fuel - Adv.","Nuclear - Large - PWR",2090,"Zirconium","installation_demand","kt",0.0552696472277625
"183","USA","100% Domestic - Adv. Fuel","100% Domestic","Reactor - Mod.","Fuel - Adv.","Nuclear - Large - PWR",2095,"Copper","installation_demand","kt",2.47163677628156
"184","USA","100% Domestic - Adv. Fuel","100% Domestic","Reactor - Mod.","Fuel - Adv.","Nuclear - Large - PWR",2095,"Zirconium","installation_demand","kt",0.061790919407039
"185","USA","100% Domestic - Adv. Fuel","100% Domestic","Reactor - Mod.","Fuel - Adv.","Nuclear - Large - PWR",2100,"Copper","installation_demand","kt",2.4669005997158
"186","USA","100% Domestic - Adv. Fuel","100% Domestic","Reactor - Mod.","Fuel - Adv.","Nuclear - Large - PWR",2100,"Zirconium","installation_demand","kt",0.061672514992895
"187","USA","100% Domestic - Adv. Fuel","100% Domestic","Reactor - Mod.","Fuel - Adv.","Nuclear - SMR - BWR",2035,"Copper","installation_demand","kt",0.123498045969398
"188","USA","100% Domestic - Adv. Fuel","100% Domestic","Reactor - Mod.","Fuel - Adv.","Nuclear - SMR - BWR",2035,"Zirconium","installation_demand","kt",0.0030244419421077
"189","USA","100% Domestic - Adv. Fuel","100% Domestic","Reactor - Mod.","Fuel - Adv.","Nuclear - SMR - BWR",2040,"Copper","installation_demand","kt",0.244231255167203
"190","USA","100% Domestic - Adv. Fuel","100% Domestic","Reactor - Mod.","Fuel - Adv.","Nuclear - SMR - BWR",2040,"Zirconium","installation_demand","kt",0.00598117359593149
"191","USA","100% Domestic - Adv. Fuel","100% Domestic","Reactor - Mod.","Fuel - Adv.","Nuclear - SMR - BWR",2045,"Copper","installation_demand","kt",0.37372078256084
"192","USA","100% Domestic - Adv. Fuel","100% Domestic","Reactor - Mod.","Fuel - Adv.","Nuclear - SMR - BWR",2045,"Zirconium","installation_demand","kt",0.00915234569536752
"193","USA","100% Domestic - Adv. Fuel","100% Domestic","Reactor - Mod.","Fuel - Adv.","Nuclear - SMR - BWR",2050,"Copper","installation_demand","kt",0.842333568029622
"194","USA","100% Domestic - Adv. Fuel","100% Domestic","Reactor - Mod.","Fuel - Adv.","Nuclear - SMR - BWR",2050,"Zirconium","installation_demand","kt",0.0206285771762356
"195","USA","100% Domestic - Adv. Fuel","100% Domestic","Reactor - Mod.","Fuel - Adv.","Nuclear - SMR - BWR",2055,"Copper","installation_demand","kt",0.965397855186664
"196","USA","100% Domestic - Adv. Fuel","100% Domestic","Reactor - Mod.","Fuel - Adv.","Nuclear - SMR - BWR",2055,"Zirconium","installation_demand","kt",0.023642396453551
"197","USA","100% Domestic - Adv. Fuel","100% Domestic","Reactor - Mod.","Fuel - Adv.","Nuclear - SMR - BWR",2060,"Copper","installation_demand","kt",0.998784260956106
"198","USA","100% Domestic - Adv. Fuel","100% Domestic","Reactor - Mod.","Fuel - Adv.","Nuclear - SMR - BWR",2060,"Zirconium","installation_demand","kt",0.0244600227172924
"199","USA","100% Domestic - Adv. Fuel","100% Domestic","Reactor - Mod.","Fuel - Adv.","Nuclear - SMR - BWR",2065,"Copper","installation_demand","kt",1.17848162131795
"200","USA","100% Domestic - Adv. Fuel","100% Domestic","Reactor - Mod.","Fuel - Adv.","Nuclear - SMR - BWR",2065,"Zirconium","installation_demand","kt",0.0288607743996232
"201","USA","100% Domestic - Adv. Fuel","100% Domestic","Reactor - Mod.","Fuel - Adv.","Nuclear - SMR - BWR",2070,"Copper","installation_demand","kt",1.30721682911412
"202","USA","100% Domestic - Adv. Fuel","100% Domestic","Reactor - Mod.","Fuel - Adv.","Nuclear - SMR - BWR",2070,"Zirconium","installation_demand","kt",0.03201347336606
"203","USA","100% Domestic - Adv. Fuel","100% Domestic","Reactor - Mod.","Fuel - Adv.","Nuclear - SMR - BWR",2075,"Copper","installation_demand","kt",1.35014192174555
"204","USA","100% Domestic - Adv. Fuel","100% Domestic","Reactor - Mod.","Fuel - Adv.","Nuclear - SMR - BWR",2075,"Zirconium","installation_demand","kt",0.0330647001243808
"205","USA","100% Domestic - Adv. Fuel","100% Domestic","Reactor - Mod.","Fuel - Adv.","Nuclear - SMR - BWR",2080,"Copper","installation_demand","kt",1.76927514827981
"206","USA","100% Domestic - Adv. Fuel","100% Domestic","Reactor - Mod.","Fuel - Adv.","Nuclear - SMR - BWR",2080,"Zirconium","installation_demand","kt",0.0433291873048116
"207","USA","100% Domestic - Adv. Fuel","100% Domestic","Reactor - Mod.","Fuel - Adv.","Nuclear - SMR - BWR",2085,"Copper","installation_demand","kt",1.37807078014845
"208","USA","100% Domestic - Adv. Fuel","100% Domestic","Reactor - Mod.","Fuel - Adv.","Nuclear - SMR - BWR",2085,"Zirconium","installation_demand","kt",0.0337486721669009
"209","USA","100% Domestic - Adv. Fuel","100% Domestic","Reactor - Mod.","Fuel - Adv.","Nuclear - SMR - BWR",2090,"Copper","installation_demand","kt",1.16704160829925
"210","USA","100% Domestic - Adv. Fuel","100% Domestic","Reactor - Mod.","Fuel - Adv.","Nuclear - SMR - BWR",2090,"Zirconium","installation_demand","kt",0.0285806108154919
"211","USA","100% Domestic - Adv. Fuel","100% Domestic","Reactor - Mod.","Fuel - Adv.","Nuclear - SMR - BWR",2095,"Copper","installation_demand","kt",1.31046250706338
"212","USA","100% Domestic - Adv. Fuel","100% Domestic","Reactor - Mod.","Fuel - Adv.","Nuclear - SMR - BWR",2095,"Zirconium","installation_demand","kt",0.0320929593566541
"213","USA","100% Domestic - Adv. Fuel","100% Domestic","Reactor - Mod.","Fuel - Adv.","Nuclear - SMR - BWR",2100,"Copper","installation_demand","kt",1.28644048322903
"214","USA","100% Domestic - Adv. Fuel","100% Domestic","Reactor - Mod.","Fuel - Adv.","Nuclear - SMR - BWR",2100,"Zirconium","installation_demand","kt",0.0315046648954048
"215","USA","100% Domestic - Adv. Fuel","100% Domestic","Reactor - Mod.","Fuel - Adv.","Nuclear - SMR - HTGR",2035,"Copper","installation_demand","kt",0.0717009429557176
"216","USA","100% Domestic - Adv. Fuel","100% Domestic","Reactor - Mod.","Fuel - Adv.","Nuclear - SMR - HTGR",2035,"Graphite","installation_demand","kt",0.437375752029877
"217","USA","100% Domestic - Adv. Fuel","100% Domestic","Reactor - Mod.","Fuel - Adv.","Nuclear - SMR - HTGR",2035,"Silicon carbide","installation_demand","kt",0.000717009429557176
"218","USA","100% Domestic - Adv. Fuel","100% Domestic","Reactor - Mod.","Fuel - Adv.","Nuclear - SMR - HTGR",2040,"Copper","installation_demand","kt",0.121615473708973
"219","USA","100% Domestic - Adv. Fuel","100% Domestic","Reactor - Mod.","Fuel - Adv.","Nuclear - SMR - HTGR",2040,"Graphite","installation_demand","kt",0.741854389624734
"220","USA","100% Domestic - Adv. Fuel","100% Domestic","Reactor - Mod.","Fuel - Adv.","Nuclear - SMR - HTGR",2040,"Silicon carbide","installation_demand","kt",0.00121615473708973
"221","USA","100% Domestic - Adv. Fuel","100% Domestic","Reactor - Mod.","Fuel - Adv.","Nuclear - SMR - HTGR",2045,"Copper","installation_demand","kt",0.172964486717035
"222","USA","100% Domestic - Adv. Fuel","100% Domestic","Reactor - Mod.","Fuel - Adv.","Nuclear - SMR - HTGR",2045,"Graphite","installation_demand","kt",1.05508336897391
"223","USA","100% Domestic - Adv. Fuel","100% Domestic","Reactor - Mod.","Fuel - Adv.","Nuclear - SMR - HTGR",2045,"Silicon carbide","installation_demand","kt",0.00172964486717035
"224","USA","100% Domestic - Adv. Fuel","100% Domestic","Reactor - Mod.","Fuel - Adv.","Nuclear - SMR - HTGR",2050,"Copper","installation_demand","kt",0.373465581012334
"225","USA","100% Domestic - Adv. Fuel","100% Domestic","Reactor - Mod.","Fuel - Adv.","Nuclear - SMR - HTGR",2050,"Graphite","installation_demand","kt",2.27814004417524
"226","USA","100% Domestic - Adv. Fuel","100% Domestic","Reactor - Mod.","Fuel - Adv.","Nuclear - SMR - HTGR",2050,"Silicon carbide","installation_demand","kt",0.00373465581012334
"227","USA","100% Domestic - Adv. Fuel","100% Domestic","Reactor - Mod.","Fuel - Adv.","Nuclear - SMR - HTGR",2055,"Copper","installation_demand","kt",0.415111224506762
"228","USA","100% Domestic - Adv. Fuel","100% Domestic","Reactor - Mod.","Fuel - Adv.","Nuclear - SMR - HTGR",2055,"Graphite","installation_demand","kt",2.53217846949125
"229","USA","100% Domestic - Adv. Fuel","100% Domestic","Reactor - Mod.","Fuel - Adv.","Nuclear - SMR - HTGR",2055,"Silicon carbide","installation_demand","kt",0.00415111224506762
"230","USA","100% Domestic - Adv. Fuel","100% Domestic","Reactor - Mod.","Fuel - Adv.","Nuclear - SMR - HTGR",2060,"Copper","installation_demand","kt",0.424878651660278
"231","USA","100% Domestic - Adv. Fuel","100% Domestic","Reactor - Mod.","Fuel - Adv.","Nuclear - SMR - HTGR",2060,"Graphite","installation_demand","kt",2.5917597751277
"232","USA","100% Domestic - Adv. Fuel","100% Domestic","Reactor - Mod.","Fuel - Adv.","Nuclear - SMR - HTGR",2060,"Silicon carbide","installation_demand","kt",0.00424878651660278
"233","USA","100% Domestic - Adv. Fuel","100% Domestic","Reactor - Mod.","Fuel - Adv.","Nuclear - SMR - HTGR",2065,"Copper","installation_demand","kt",0.50030515969297
"234","USA","100% Domestic - Adv. Fuel","100% Domestic","Reactor - Mod.","Fuel - Adv.","Nuclear - SMR - HTGR",2065,"Graphite","installation_demand","kt",3.05186147412712
"235","USA","100% Domestic - Adv. Fuel","100% Domestic","Reactor - Mod.","Fuel - Adv.","Nuclear - SMR - HTGR",2065,"Silicon carbide","installation_demand","kt",0.0050030515969297
"236","USA","100% Domestic - Adv. Fuel","100% Domestic","Reactor - Mod.","Fuel - Adv.","Nuclear - SMR - HTGR",2070,"Copper","installation_demand","kt",0.55613616310002
"237","USA","100% Domestic - Adv. Fuel","100% Domestic","Reactor - Mod.","Fuel - Adv.","Nuclear - SMR - HTGR",2070,"Graphite","installation_demand","kt",3.39243059491012
"238","USA","100% Domestic - Adv. Fuel","100% Domestic","Reactor - Mod.","Fuel - Adv.","Nuclear - SMR - HTGR",2070,"Silicon carbide","installation_demand","kt",0.0055613616310002
"239","USA","100% Domestic - Adv. Fuel","100% Domestic","Reactor - Mod.","Fuel - Adv.","Nuclear - SMR - HTGR",2075,"Copper","installation_demand","kt",0.57773108384709
"240","USA","100% Domestic - Adv. Fuel","100% Domestic","Reactor - Mod.","Fuel - Adv.","Nuclear - SMR - HTGR",2075,"Graphite","installation_demand","kt",3.52415961146725
"241","USA","100% Domestic - Adv. Fuel","100% Domestic","Reactor - Mod.","Fuel - Adv.","Nuclear - SMR - HTGR",2075,"Silicon carbide","installation_demand","kt",0.0057773108384709
"242","USA","100% Domestic - Adv. Fuel","100% Domestic","Reactor - Mod.","Fuel - Adv.","Nuclear - SMR - HTGR",2080,"Copper","installation_demand","kt",0.763403515973932
"243","USA","100% Domestic - Adv. Fuel","100% Domestic","Reactor - Mod.","Fuel - Adv.","Nuclear - SMR - HTGR",2080,"Graphite","installation_demand","kt",4.65676144744099
"244","USA","100% Domestic - Adv. Fuel","100% Domestic","Reactor - Mod.","Fuel - Adv.","Nuclear - SMR - HTGR",2080,"Silicon carbide","installation_demand","kt",0.00763403515973932
"245","USA","100% Domestic - Adv. Fuel","100% Domestic","Reactor - Mod.","Fuel - Adv.","Nuclear - SMR - HTGR",2085,"Copper","installation_demand","kt",0.600635778890472
"246","USA","100% Domestic - Adv. Fuel","100% Domestic","Reactor - Mod.","Fuel - Adv.","Nuclear - SMR - HTGR",2085,"Graphite","installation_demand","kt",3.66387825123188
"247","USA","100% Domestic - Adv. Fuel","100% Domestic","Reactor - Mod.","Fuel - Adv.","Nuclear - SMR - HTGR",2085,"Silicon carbide","installation_demand","kt",0.00600635778890472
"248","USA","100% Domestic - Adv. Fuel","100% Domestic","Reactor - Mod.","Fuel - Adv.","Nuclear - SMR - HTGR",2090,"Copper","installation_demand","kt",0.51463294563469
"249","USA","100% Domestic - Adv. Fuel","100% Domestic","Reactor - Mod.","Fuel - Adv.","Nuclear - SMR - HTGR",2090,"Graphite","installation_demand","kt",3.13926096837161
"250","USA","100% Domestic - Adv. Fuel","100% Domestic","Reactor - Mod.","Fuel - Adv.","Nuclear - SMR - HTGR",2090,"Silicon carbide","installation_demand","kt",0.0051463294563469
"251","USA","100% Domestic - Adv. Fuel","100% Domestic","Reactor - Mod.","Fuel - Adv.","Nuclear - SMR - HTGR",2095,"Copper","installation_demand","kt",0.585128378324966
"252","USA","100% Domestic - Adv. Fuel","100% Domestic","Reactor - Mod.","Fuel - Adv.","Nuclear - SMR - HTGR",2095,"Graphite","installation_demand","kt",3.56928310778229
"253","USA","100% Domestic - Adv. Fuel","100% Domestic","Reactor - Mod.","Fuel - Adv.","Nuclear - SMR - HTGR",2095,"Silicon carbide","installation_demand","kt",0.00585128378324966
"254","USA","100% Domestic - Adv. Fuel","100% Domestic","Reactor - Mod.","Fuel - Adv.","Nuclear - SMR - HTGR",2100,"Copper","installation_demand","kt",0.586637140183466
"255","USA","100% Domestic - Adv. Fuel","100% Domestic","Reactor - Mod.","Fuel - Adv.","Nuclear - SMR - HTGR",2100,"Graphite","installation_demand","kt",3.57848655511914
"256","USA","100% Domestic - Adv. Fuel","100% Domestic","Reactor - Mod.","Fuel - Adv.","Nuclear - SMR - HTGR",2100,"Silicon carbide","installation_demand","kt",0.00586637140183466
"257","USA","100% Domestic - Adv. Fuel","100% Domestic","Reactor - Mod.","Fuel - Adv.","Nuclear - SMR - MSR",2035,"Copper","installation_demand","kt",0.0373041710246306
"258","USA","100% Domestic - Adv. Fuel","100% Domestic","Reactor - Mod.","Fuel - Adv.","Nuclear - SMR - MSR",2035,"Fluorine","installation_demand","kt",0.00167495727900591
"259","USA","100% Domestic - Adv. Fuel","100% Domestic","Reactor - Mod.","Fuel - Adv.","Nuclear - SMR - MSR",2040,"Copper","installation_demand","kt",0.057127557296833
"260","USA","100% Domestic - Adv. Fuel","100% Domestic","Reactor - Mod.","Fuel - Adv.","Nuclear - SMR - MSR",2040,"Fluorine","installation_demand","kt",0.0025650273226278
"261","USA","100% Domestic - Adv. Fuel","100% Domestic","Reactor - Mod.","Fuel - Adv.","Nuclear - SMR - MSR",2045,"Copper","installation_demand","kt",0.0727108729802422
"262","USA","100% Domestic - Adv. Fuel","100% Domestic","Reactor - Mod.","Fuel - Adv.","Nuclear - SMR - MSR",2045,"Fluorine","installation_demand","kt",0.00326471819681288
"263","USA","100% Domestic - Adv. Fuel","100% Domestic","Reactor - Mod.","Fuel - Adv.","Nuclear - SMR - MSR",2050,"Copper","installation_demand","kt",0.145701827768905
"264","USA","100% Domestic - Adv. Fuel","100% Domestic","Reactor - Mod.","Fuel - Adv.","Nuclear - SMR - MSR",2050,"Fluorine","installation_demand","kt",0.00654201206682383
"265","USA","100% Domestic - Adv. Fuel","100% Domestic","Reactor - Mod.","Fuel - Adv.","Nuclear - SMR - MSR",2055,"Copper","installation_demand","kt",0.152985999180607
"266","USA","100% Domestic - Adv. Fuel","100% Domestic","Reactor - Mod.","Fuel - Adv.","Nuclear - SMR - MSR",2055,"Fluorine","installation_demand","kt",0.00686907136320927
"267","USA","100% Domestic - Adv. Fuel","100% Domestic","Reactor - Mod.","Fuel - Adv.","Nuclear - SMR - MSR",2060,"Copper","installation_demand","kt",0.153640886328764
"268","USA","100% Domestic - Adv. Fuel","100% Domestic","Reactor - Mod.","Fuel - Adv.","Nuclear - SMR - MSR",2060,"Fluorine","installation_demand","kt",0.0068984757961615
"269","USA","100% Domestic - Adv. Fuel","100% Domestic","Reactor - Mod.","Fuel - Adv.","Nuclear - SMR - MSR",2065,"Copper","installation_demand","kt",0.180750215819729
"270","USA","100% Domestic - Adv. Fuel","100% Domestic","Reactor - Mod.","Fuel - Adv.","Nuclear - SMR - MSR",2065,"Fluorine","installation_demand","kt",0.00811568469030584
"271","USA","100% Domestic - Adv. Fuel","100% Domestic","Reactor - Mod.","Fuel - Adv.","Nuclear - SMR - MSR",2070,"Copper","installation_demand","kt",0.202291982354982
"272","USA","100% Domestic - Adv. Fuel","100% Domestic","Reactor - Mod.","Fuel - Adv.","Nuclear - SMR - MSR",2070,"Fluorine","installation_demand","kt",0.00908291000773869
"273","USA","100% Domestic - Adv. Fuel","100% Domestic","Reactor - Mod.","Fuel - Adv.","Nuclear - SMR - MSR",2075,"Copper","installation_demand","kt",0.213404619946022
